cluster	org_name	org_node	org_lat	org_long	org_inc	hosp_name	hosp_node	hosp_lat	hosp_long	hosp_inc	hosp_bed	subject1	subject2	subject3	subject4	subject5	subject1_count	subject2_count	subject3_count	subject4_count	subject5_count	subject1_cost	subject2_cost	subject3_cost	subject4_cost	subject5_cost	FIPS	n1	n2	county
																											18113.0	0.8944	0.355	Pike County
																											18115.0	0.7971	0.169	Porter County
																											18117.0	0.9115	0.379	Posey County
																											18119.0	0.8175	0.184	Pulaski County
																											18121.0	0.7417	0.152	Putnam County
																											18123.0	0.8366	0.357	Randolph County
																											18125.0	0.9471	0.079	Ripley County
																											18127.0	1	0.665	Rush County
																											18129.0	0.7333	0.133	St. Joseph County
																											18131.0	0.7016	0.212	Scott County
																											18133.0	0.7649	0.446	Shelby County
																											18135.0	0.9988	0.094	Spencer County
																											18137.0	0.6632	0.299	Starke County
																											18139.0	0.9941	0.137	Steuben County
																											18141.0	0.994	0.507	Sullivan County
																											18143.0	1	0.457	Switzerland County
																											18145.0	0.8156	0.383	Tippecanoe County
																											18147.0	0.7484	0.243	Tipton County
																											18149.0	0.9357	0.231	Union County
																											18151.0	0.9512	0.299	Vanderburgh County
																											18153.0	0.943	0.096	Vermillion County
																											18155.0	0.2662	0.069	Vigo County
																											18157.0	0.9689	0.531	Wabash County
																											18159.0	1	0.216	Warren County
																											18161.0	0.9991	0.111	Warrick County
																											18163.0	0.9887	0.531	Washington County
																											18165.0	0.9655	0.175	Wayne County
																											18167.0	0.9709	0.473	Wells County
																											18169.0	0.9986	0.118	White County
																											18171.0	0.8863	0.102	Whitley County
																											18173.0	0.8981	0.491	Adair County
																											18175.0	0.9982	0.321	Adams County
																											18177.0	1	0.732	Allamakee County
																											18179.0	0.9408	0.305	Appanoose County
																											18181.0	0.915	0.572	Audubon County
																											18183.0	1	0.256	Benton County
																											19001.0	0.9074	0.188	Black Hawk County
																											19003.0	0.666	0.192	Boone County
																											19005.0	0.8479	0.189	Bremer County
																											19007.0	0.983	0.31	Buchanan County
																											19009.0	0.9285	0.197	Buena Vista County
																											19011.0	0.9483	0.357	Butler County
																											19013.0	0.9993	0.636	Calhoun County
																											19015.0	0.9867	0.303	Carroll County
																											19017.0	0.9971	0.555	Cass County
																											19019.0	0.943	0.435	Cedar County
																											19021.0	0.993	0.389	Cerro Gordo County
																											19023.0	0.9861	0.253	Cherokee County
																											19025.0	0.8388	0.2	Chickasaw County
																											19027.0	0.938	0.487	Clarke County
																											19029.0	0.9929	0.392	Clay County
																											19031.0	0.8933	0.35	Clayton County
																											19033.0	0.9997	0.666	Clinton County
																											19035.0	0.9529	0.329	Crawford County
																											19037.0	0.979	0.245	Dallas County
																											19039.0	0.8838	0.51	Davis County
																											19041.0	0.9884	0.825	Decatur County
																											19043.0	0.7814	0.384	Delaware County
																											19045.0	0.9645	0.694	Des Moines County
																											19047.0	0.8869	0.212	Dickinson County
																											19049.0	0.9792	0.443	Dubuque County
																											19051.0	0.8446	0.445	Emmet County
																											19053.0	0.9452	0.301	Fayette County
																											19055.0	0.9777	0.362	Floyd County
																											19057.0	0.9483	0.895	Franklin County
																											19059.0	0.9926	0.585	Fremont County
																											19061.0	0.989	0.567	Greene County
																											19063.0	0.9933	0.439	Grundy County
																											19065.0	0.9226	0.202	Guthrie County
																											19067.0	0.9923	0.6	Hamilton County
																											19069.0	0.9892	0.185	Hancock County
																											19071.0	0.9793	0.13	Hardin County
																											19073.0	0.9837	0.468	Harrison County
																											19075.0	0.9992	0.316	Henry County
																											19077.0	0.935	0.383	Howard County
																											19079.0	0.9783	0.237	Humboldt County
																											19081.0	0.9771	0.481	Ida County
																											19083.0	0.9616	0.278	Iowa County
																											19085.0	1	0.199	Jackson County
																											19087.0	0.8929	0.454	Jasper County
																											19089.0	0.979	0.236	Jefferson County
																											19091.0	0.8523	0.223	Johnson County
																											19093.0	0.948	0.221	Jones County
																											19095.0	0.8527	0.398	Keokuk County
																											19097.0	0.9396	0.355	Kossuth County
																											19099.0	0.9119	0.581	Lee County
																											19101.0	0.9995	0.746	Linn County
																											19103.0	0.9403	0.519	Louisa County
																											19105.0	0.9465	0.327	Lucas County
																											19107.0	0.8503	0.305	Lyon County
																											19109.0	0.9542	0.386	Madison County
																											19111.0	0.9409	0.477	Mahaska County
																											19113.0	0.9856	0.62	Marion County
																											19115.0	0.7747	0.143	Marshall County
																											19117.0	0.9523	0.396	Mills County
																											19119.0	0.9682	0.5	Mitchell County
																											19121.0	0.9771	0.231	Monona County
																											19123.0	0.974	0.467	Monroe County
																											19125.0	0.9014	0.395	Montgomery County
																											19127.0	0.945	0.416	Muscatine County
																											19129.0	1	0.229	O'Brien County
																											19131.0	0.9923	0.432	Osceola County
																											19133.0	0.9973	0.197	Page County
																											19135.0	0.9337	0.413	Palo Alto County
																											19137.0	0.9923	0.811	Plymouth County
																											19139.0	0.9233	0.444	Pocahontas County
																											19141.0	1	0.652	Polk County
																											19143.0	0.973	0.32	Pottawattamie County
																											19145.0	0.9171	0.44	Poweshiek County
																											19147.0	0.966	0.4	Ringgold County
																											19149.0	0.977	0.494	Sac County
																											19151.0	0.8618	0.313	Scott County
																											19153.0	0.9738	0.579	Shelby County
																											19155.0	1	0.42	Sioux County
																											19157.0	0.7889	0.471	Story County
																											19159.0	0.5911	0.215	Tama County
																											19161.0	0.8985	0.282	Taylor County
																											19163.0	0.9804	0.698	Union County
																											19165.0	0.9969	0.574	Van Buren County
																											19167.0	0.9933	0.632	Wapello County
																											19169.0	0.9542	0.465	Warren County
																											19171.0	0.8737	0.338	Washington County
																											19173.0	0.6978	0.118	Wayne County
																											19175.0	0.9336	0.353	Webster County
																											19177.0	0.7442	0.206	Winnebago County
																											19179.0	0.9445	0.602	Winneshiek County
																											19181.0	0.934	0.349	Woodbury County
																											19183.0	0.9013	0.362	Worth County
																											19185.0	1	0.299	Wright County
																											19187.0	0.9675	0.525	Allen County
																											19189.0	0.9996	0.54	Anderson County
																											19191.0	0.8991	0.385	Atchison County
																											19193.0	0.9703	0.464	Barber County
																											19195.0	0.9993	0.428	Barton County
																											19197.0	0.9854	0.294	Bourbon County
																											20001.0	1	0.58	Brown County
																											20003.0	1	0.179	Butler County
																											20005.0	0.815	0.337	Chase County
																											20007.0	0.8762	0.287	Chautauqua County
																											20009.0	0.9306	0.427	Cherokee County
																											20011.0	0.9922	0.353	Cheyenne County
																											20013.0	0.7952	0.385	Clark County
																											20015.0	0.9448	0.44	Clay County
																											20017.0	0.1847	0.101	Cloud County
																											20019.0	0.2951	0.122	Coffey County
																											20021.0	0.9865	0.21	Comanche County
																											20023.0	0.5201	0.271	Cowley County
																											20025.0	0.4734	0.246	Crawford County
																											20027.0	0.9898	0.501	Decatur County
																											20029.0	0.9925	0.421	Dickinson County
																											20031.0	0.9998	0.546	Doniphan County
																											20033.0	0.7541	0.169	Douglas County
																											20035.0	0.9543	0.569	Edwards County
																											20037.0	0.9595	0.735	Elk County
																											20039.0	0.7329	0.163	Ellis County
																											20041.0	0.9081	0.266	Ellsworth County
																											20043.0	0.8174	0.232	Finney County
																											20045.0	1	0.598	Ford County
																											20047.0	0.6934	0.108	Franklin County
																											20049.0	0.8866	0.402	Geary County
																											20051.0	0.9966	0.545	Gove County
																											20053.0	0.8877	0.317	Graham County
																											20055.0	0.9939	0.474	Grant County
																											20057.0	0.8317	0.456	Gray County
																											20059.0	1	0.384	Greeley County
																											20061.0	0.8476	0.608	Greenwood County
																											20063.0	0.7147	0.168	Hamilton County
																											20065.0	0.9855	0.242	Harper County
																											20067.0	1	0.399	Harvey County
																											20069.0	0.8093	0.345	Haskell County
																											20071.0	0.961	0.171	Hodgeman County
																											20073.0	0.3872	0.184	Jackson County
																											20075.0	1	0.386	Jefferson County
																											20077.0	0.9925	0.363	Jewell County
																											20079.0	0.9999	0.582	Johnson County
																											20081.0	0.9841	0.218	Kearny County
																											20083.0	0.6237	0.046	Kingman County
																											20085.0	0.9278	0.216	Kiowa County
																											20087.0	0.9743	0.133	Labette County
																											20089.0	0.9705	0.463	Lane County
																											20091.0	0.9997	0.72	Leavenworth County
																											20093.0	0.9997	0.274	Lincoln County
																											20095.0	0.8788	0.232	Linn County
																											20097.0	0.7899	0.247	Logan County
																											20099.0	0.7649	0.299	Lyon County
																											20101.0	0.9798	0.098	McPherson County
																											20103.0	0.9636	0.614	Marion County
																											20105.0	0.8609	0.31	Marshall County
																											20107.0	1	0.19	Meade County
																											20109.0	0.8923	0.366	Miami County
																											20111.0	0.9987	0.503	Mitchell County
																											20113.0	0.8303	0.654	Montgomery County
																											20115.0	0.9076	0.25	Morris County
																											20117.0	0.9756	0.387	Morton County
																											20119.0	0.001	0.141	Nemaha County
																											20121.0	1	0.307	Neosho County
																											20123.0	0.9928	0.593	Ness County
																											20125.0	0.9617	0.504	Norton County
																											20127.0	0.9729	0.362	Osage County
																											20129.0	1	0.251	Osborne County
																											20131.0	0.7369	0.271	Ottawa County
																											20133.0	0.9749	0.36	Pawnee County
																											20135.0	0.8876	0.248	Phillips County
																											20137.0	0.7474	0.508	Pottawatomie County
																											20139.0	1	0.171	Pratt County
																											20141.0	0.9798	0.657	Rawlins County
																											20143.0	0.8129	0.198	Reno County
																											20145.0	0.9012	0.237	Republic County
																											20147.0	0.7572	0.687	Rice County
																											20149.0	0.97	0.617	Riley County
																											20151.0	0.7943	0.884	Rooks County
																											20153.0	0.4617	0.199	Rush County
																											20155.0	0.9656	0.407	Russell County
																											20157.0	0.9312	0.284	Saline County
																											20159.0	0.7795	0.201	Scott County
																											20161.0	0.8863	0.522	Sedgwick County
																											20163.0	0.8709	0.603	Seward County
																											20165.0	0.8317	0.486	Shawnee County
																											20167.0	0.9936	0.442	Sheridan County
																											20169.0	0.9177	0.764	Sherman County
																											20171.0	0.9998	0.202	Smith County
																											20173.0	0.9863	0.645	Stafford County
																											20175.0	0.5745	0.213	Stanton County
																											20177.0	1	0.534	Stevens County
																											20179.0	0.7652	0.383	Sumner County
																											20181.0	0.8655	0.324	Thomas County
																											20183.0	0.8758	0.703	Trego County
																											20185.0	0.7305	0.2	Wabaunsee County
																											20187.0	1	0.198	Wallace County
																											20189.0	0.9872	0.426	Washington County
																											20191.0	0.9284	0.239	Wichita County
																											20193.0	0.9025	0.414	Wilson County
																											20195.0	0.8816	0.437	Woodson County
																											20197.0	0.6707	0.183	Wyandotte County
																											20199.0	0.53	0.247	Adair County
																											20201.0	0.7952	0.358	Allen County
																											20203.0	0.9519	0.178	Anderson County
																											20205.0	1	0.119	Ballard County
																											20207.0	0.9175	0.105	Barren County
																											20209.0	0.9979	0.549	Bath County
																											21001.0	0.7839	0.314	Bell County
																											21003.0	0.9891	0.379	Boone County
																											21005.0	0.9866	0.422	Bourbon County
																											21007.0	0.7968	0.415	Boyd County
																											21009.0	0.8386	0.446	Boyle County
																											21011.0	0.9871	0.138	Bracken County
																											21013.0	0.9849	0.379	Breathitt County
																											21015.0	0.9925	0.624	Breckinridge County
																											21017.0	0.9946	0.372	Bullitt County
																											21019.0	0.9737	0.577	Butler County
																											21021.0	0.9924	0.548	Caldwell County
																											21023.0	0.9889	0.118	Calloway County
																											21025.0	0.6861	0.094	Campbell County
																											21027.0	0.7461	0.139	Carlisle County
																											21029.0	0.9944	0.702	Carroll County
																											21031.0	0.2708	0.059	Carter County
																											21033.0	0.6835	0.15	Casey County
																											21035.0	0.9557	0.525	Christian County
																											21037.0	0.994	0.583	Clark County
																											21039.0	0.9599	0.106	Clay County
																											21041.0	0.8164	0.529	Clinton County
																											21043.0	0.8975	0.579	Crittenden County
																											21045.0	0.9211	0.033	Cumberland County
																											21047.0	0.8719	0.496	Daviess County
																											21049.0	0.9664	0.43	Edmonson County
																											21051.0	0.9735	0.26	Elliott County
																											21053.0	0.9208	0.129	Estill County
																											21055.0	0.662	0.048	Fayette County
																											21057.0	0.5718	0.17	Fleming County
																											21059.0	0.905	0.533	Floyd County
																											21061.0	0.8961	0.139	Franklin County
